source_id,relation,target_id,weight,split
PRE_02567,CONTAINS,HER_01855,2,train
PRE_02567,CONTAINS,HER_01903,2,valid
PRE_02567,CONTAINS,HER_01907,2,train
PRE_02567,CONTAINS,HER_01856,2,train
HER_02068,HAS_EFFECT,EFF_01271,2,test
HER_01857,HAS_EFFECT,EFF_01262,18,train
HER_01857,HAS_EFFECT,EFF_01351,2,test
HER_01863,HAS_EFFECT,EFF_01262,7,train
HER_01863,HAS_EFFECT,EFF_01435,2,valid
HER_01854,HAS_EFFECT,EFF_01262,13,train
HER_01854,HAS_EFFECT,EFF_01271,5,train
HER_01854,HAS_EFFECT,EFF_01435,2,train
HER_01855,HAS_EFFECT,EFF_01262,17,train
HER_01855,HAS_EFFECT,EFF_01271,5,train
HER_01855,HAS_EFFECT,EFF_01351,2,train
HER_01903,HAS_EFFECT,EFF_01262,5,valid
HER_01903,HAS_EFFECT,EFF_01271,4,train
HER_01903,HAS_EFFECT,EFF_01351,2,train
HER_01903,HAS_EFFECT,EFF_01435,2,train
HER_01907,HAS_EFFECT,EFF_01262,2,train
HER_01907,HAS_EFFECT,EFF_01271,4,train
HER_01910,HAS_EFFECT,EFF_01262,4,valid
HER_01910,HAS_EFFECT,EFF_01271,3,train
HER_01910,HAS_EFFECT,EFF_01435,2,train
HER_01859,HAS_EFFECT,EFF_01262,4,train
HER_01859,HAS_EFFECT,EFF_01271,4,train
HER_01856,HAS_EFFECT,EFF_01262,10,train
HER_01954,HAS_EFFECT,EFF_01262,2,valid
HER_02047,HAS_EFFECT,EFF_01262,3,train
HER_01867,HAS_EFFECT,EFF_01262,4,train
HER_01867,HAS_EFFECT,EFF_01271,5,train
HER_01867,HAS_EFFECT,EFF_01351,2,train
HER_01867,HAS_EFFECT,EFF_01435,2,test
HER_01883,HAS_EFFECT,EFF_01262,2,train
HER_02068,RELIEVES,SYM_04831,2,train
HER_01903,RELIEVES,SYM_04831,2,train
HER_01910,RELIEVES,SYM_04831,2,train
HER_01859,RELIEVES,SYM_04831,2,valid
HER_01856,RELIEVES,SYM_04831,2,train
HER_01954,RELIEVES,SYM_04831,2,train
HER_02047,RELIEVES,SYM_04831,2,test
CAU_00023,CAUSES,SYM_04134,2,train
CAU_00023,CAUSES,SYM_03462,2,train
PRE_02484,CONTAINS,HER_01930,6,train
PRE_02484,CONTAINS,HER_01880,6,valid
PRE_02484,CONTAINS,HER_01854,6,train
PRE_02484,CONTAINS,HER_01873,11,train
PRE_02484,CONTAINS,HER_01898,4,train
PRE_02513,CONTAINS,HER_01930,2,test
PRE_02513,CONTAINS,HER_01880,4,train
PRE_02513,CONTAINS,HER_01854,2,train
PRE_02513,CONTAINS,HER_01873,4,train
PRE_02513,CONTAINS,HER_01898,4,train
PRE_02622,CONTAINS,HER_01854,2,train
PRE_02622,CONTAINS,HER_01898,2,train
HER_01898,HAS_EFFECT,EFF_01367,2,train
HER_01880,RELIEVES,SYM_03462,2,train
HER_01854,RELIEVES,SYM_04134,2,train
HER_01854,RELIEVES,SYM_03462,4,train
HER_01873,RELIEVES,SYM_03462,2,valid
HER_01871,RELIEVES,SYM_03462,4,train
PRE_02990,CONTAINS,HER_01876,2,train
PRE_02990,CONTAINS,HER_01912,2,train
PRE_02990,CONTAINS,HER_01856,2,train
PRE_02990,CONTAINS,HER_01915,2,train
PRE_02990,CONTAINS,HER_01864,2,train
PRE_02582,CONTAINS,HER_01978,3,train
PRE_02582,CONTAINS,HER_01854,2,train
PRE_02582,CONTAINS,HER_02049,4,train
PRE_02582,CONTAINS,HER_01915,3,train
PRE_02582,CONTAINS,HER_01864,3,train
PRE_02582,CONTAINS,HER_02002,3,train
HER_01854,HAS_EFFECT,EFF_01346,2,train
HER_01862,HAS_EFFECT,EFF_01346,3,train
HER_01912,HAS_EFFECT,EFF_01346,2,train
HER_01915,HAS_EFFECT,EFF_01346,2,train
HER_01864,HAS_EFFECT,EFF_01346,2,train
HER_02002,HAS_EFFECT,EFF_01382,2,train
PRE_02558,CONTAINS,HER_01870,2,train
PRE_02558,CONTAINS,HER_01854,4,train
PRE_02558,CONTAINS,HER_01921,2,train
HER_01870,HAS_EFFECT,EFF_01339,2,test
HER_01858,HAS_EFFECT,EFF_01339,2,train
HER_01991,HAS_EFFECT,EFF_01339,2,train
HER_01872,RELIEVES,SYM_04388,2,train
HER_01854,RELIEVES,SYM_04388,2,test
HER_01869,RELIEVES,SYM_04388,3,test
HER_01858,RELIEVES,SYM_04388,2,train
HER_01878,RELIEVES,SYM_04388,2,train
CAU_00089,CAUSES,SYM_03460,4,train
CAU_00089,CAUSES,SYM_04495,2,train
CAU_00082,CAUSES,SYM_03460,3,train
CAU_00082,CAUSES,SYM_04495,2,train
HER_01903,HAS_EFFECT,EFF_01378,2,train
HER_01903,HAS_EFFECT,EFF_01356,2,train
HER_01897,HAS_EFFECT,EFF_01285,2,train
HER_01897,HAS_EFFECT,EFF_01356,2,train
HER_01990,HAS_EFFECT,EFF_01378,2,train
HER_01854,HAS_EFFECT,EFF_01285,3,train
HER_01854,HAS_EFFECT,EFF_01378,2,train
HER_01854,HAS_EFFECT,EFF_01356,2,test
HER_01919,HAS_EFFECT,EFF_01356,2,train
HER_01867,HAS_EFFECT,EFF_01410,2,train
HER_01867,HAS_EFFECT,EFF_01285,2,train
HER_01867,HAS_EFFECT,EFF_01356,2,train
HER_01878,HAS_EFFECT,EFF_01285,2,train
HER_01903,RELIEVES,SYM_03606,3,train
HER_01986,RELIEVES,SYM_03606,3,train
HER_01986,RELIEVES,SYM_03460,2,valid
HER_01897,RELIEVES,SYM_03606,3,train
HER_01990,RELIEVES,SYM_05106,2,train
HER_01854,RELIEVES,SYM_04429,2,train
HER_01854,RELIEVES,SYM_03606,4,train
HER_01854,RELIEVES,SYM_03460,5,train
HER_01919,RELIEVES,SYM_03606,6,train
HER_01867,RELIEVES,SYM_05106,2,train
HER_01867,RELIEVES,SYM_03606,3,train
HER_01878,RELIEVES,SYM_04429,2,train
HER_01878,RELIEVES,SYM_05106,2,train
HER_01878,RELIEVES,SYM_03606,6,train
PRE_02526,CONTAINS,HER_01868,2,train
PRE_02526,CONTAINS,HER_01942,3,train
PRE_02526,CONTAINS,HER_01893,4,train
PRE_02526,CONTAINS,HER_01921,4,train
HER_01903,HAS_EFFECT,EFF_01257,5,train
HER_01868,HAS_EFFECT,EFF_01257,8,train
HER_01942,HAS_EFFECT,EFF_01366,2,train
HER_01854,HAS_EFFECT,EFF_01257,14,train
HER_01854,HAS_EFFECT,EFF_01366,2,train
HER_01881,HAS_EFFECT,EFF_01257,2,train
HER_01881,HAS_EFFECT,EFF_01454,2,train
HER_01893,HAS_EFFECT,EFF_01257,4,train
HER_01893,HAS_EFFECT,EFF_01366,3,train
HER_01921,HAS_EFFECT,EFF_01366,2,train
HER_01921,HAS_EFFECT,EFF_01454,2,train
PRE_02505,CONTAINS,HER_02052,4,train
PRE_02505,CONTAINS,HER_01868,2,train
PRE_02505,CONTAINS,HER_01900,2,train
PRE_02505,CONTAINS,HER_01854,7,train
PRE_02505,CONTAINS,HER_01879,5,test
HER_01854,HAS_EFFECT,EFF_01439,2,train
PRE_02667,CONTAINS,HER_01928,2,train
PRE_02667,CONTAINS,HER_01854,2,train
PRE_02667,CONTAINS,HER_01881,2,train
PRE_02667,CONTAINS,HER_01867,2,train
PRE_02667,CONTAINS,HER_01997,2,train
PRE_02667,CONTAINS,HER_02286,2,train
PRE_02667,CONTAINS,HER_01870,2,test
HER_01854,HAS_EFFECT,EFF_01268,7,train
HER_01867,HAS_EFFECT,EFF_01268,3,train
HER_01870,HAS_EFFECT,EFF_01268,2,train
HER_01928,HAS_EFFECT,EFF_01271,3,train
HER_01948,HAS_EFFECT,EFF_01271,5,train
HER_01881,HAS_EFFECT,EFF_01271,2,train
HER_01878,HAS_EFFECT,EFF_01271,6,train
HER_01870,HAS_EFFECT,EFF_01271,2,train
PRE_02528,CONTAINS,HER_02031,2,train
PRE_02528,CONTAINS,HER_01866,7,valid
PRE_02528,CONTAINS,HER_01854,6,train
PRE_02528,CONTAINS,HER_01860,9,train
PRE_02528,CONTAINS,HER_01871,2,test
PRE_02528,CONTAINS,HER_01856,4,train
PRE_02528,CONTAINS,HER_01911,2,train
HER_01907,HAS_EFFECT,EFF_01257,2,train
HER_02031,HAS_EFFECT,EFF_01257,7,train
HER_01863,HAS_EFFECT,EFF_01257,3,train
HER_01990,HAS_EFFECT,EFF_01257,4,train
HER_01860,HAS_EFFECT,EFF_01257,10,train
HER_01911,HAS_EFFECT,EFF_01257,8,train
PRE_02644,CONTAINS,HER_01857,2,train
PRE_02644,CONTAINS,HER_01862,2,train
PRE_02644,CONTAINS,HER_01854,2,train
PRE_02644,CONTAINS,HER_01855,2,valid
PRE_02481,CONTAINS,HER_01857,14,train
PRE_02481,CONTAINS,HER_01862,6,train
PRE_02481,CONTAINS,HER_01854,7,train
PRE_02481,CONTAINS,HER_01855,10,train
PRE_02481,CONTAINS,HER_01884,3,test
PRE_02481,CONTAINS,HER_01879,9,test
PRE_02481,CONTAINS,HER_01893,6,train
PRE_02481,CONTAINS,HER_01898,4,train
PRE_02535,CONTAINS,HER_01857,2,train
PRE_02535,CONTAINS,HER_01862,2,valid
PRE_02535,CONTAINS,HER_01854,2,train
PRE_02535,CONTAINS,HER_01855,4,train
PRE_02535,CONTAINS,HER_01884,5,train
PRE_02535,CONTAINS,HER_01879,2,train
HER_01857,HAS_EFFECT,EFF_01448,2,train
HER_01857,HAS_EFFECT,EFF_01291,3,valid
HER_01862,HAS_EFFECT,EFF_01291,5,train
HER_01854,HAS_EFFECT,EFF_01448,2,test
HER_01854,HAS_EFFECT,EFF_01291,2,train
HER_01855,HAS_EFFECT,EFF_01448,2,train
HER_01855,HAS_EFFECT,EFF_01291,4,test
HER_01884,HAS_EFFECT,EFF_01291,3,train
HER_01879,HAS_EFFECT,EFF_01291,3,train
HER_01893,HAS_EFFECT,EFF_01291,2,train
HER_01937,HAS_EFFECT,EFF_01315,2,train
HER_01867,HAS_EFFECT,EFF_01315,2,train
HER_01965,HAS_EFFECT,EFF_01315,2,valid
HER_01870,HAS_EFFECT,EFF_01315,3,train
HER_01868,HAS_EFFECT,EFF_01359,2,valid
HER_02101,HAS_EFFECT,EFF_01359,2,train
HER_01858,HAS_EFFECT,EFF_01359,2,train
HER_01870,HAS_EFFECT,EFF_01359,2,train
PRE_03003,CONTAINS,HER_02060,2,train
PRE_03003,CONTAINS,HER_01854,2,train
PRE_03003,CONTAINS,HER_01860,2,train
PRE_03003,CONTAINS,HER_01922,2,train
PRE_03003,CONTAINS,HER_01874,2,train
PRE_03003,CONTAINS,HER_01858,2,train
PRE_03003,CONTAINS,HER_01883,2,train
PRE_03003,CONTAINS,HER_01971,2,train
PRE_02533,CONTAINS,HER_02060,2,train
PRE_02533,CONTAINS,HER_01854,3,train
PRE_02533,CONTAINS,HER_01860,2,train
PRE_02533,CONTAINS,HER_01922,3,train
PRE_02533,CONTAINS,HER_01874,2,test
PRE_02533,CONTAINS,HER_01858,2,valid
PRE_02533,CONTAINS,HER_01883,3,train
PRE_02533,CONTAINS,HER_01971,2,train
PRE_02493,CONTAINS,HER_02060,2,train
PRE_02493,CONTAINS,HER_01854,7,train
PRE_02493,CONTAINS,HER_01860,4,valid
PRE_02493,CONTAINS,HER_01922,2,train
PRE_02493,CONTAINS,HER_01874,2,train
PRE_02493,CONTAINS,HER_01858,6,train
PRE_02493,CONTAINS,HER_01883,9,train
PRE_02493,CONTAINS,HER_01971,3,train
PRE_02492,CONTAINS,HER_02060,2,train
PRE_02492,CONTAINS,HER_01854,6,test
PRE_02492,CONTAINS,HER_01860,3,train
PRE_02492,CONTAINS,HER_01922,3,train
PRE_02492,CONTAINS,HER_01874,5,train
PRE_02492,CONTAINS,HER_01858,9,valid
PRE_02492,CONTAINS,HER_01883,8,train
PRE_02492,CONTAINS,HER_01971,2,train
PRE_02509,CONTAINS,HER_02060,2,train
PRE_02509,CONTAINS,HER_01854,4,train
PRE_02509,CONTAINS,HER_01860,3,train
PRE_02509,CONTAINS,HER_01922,3,train
PRE_02509,CONTAINS,HER_01874,3,train
PRE_02509,CONTAINS,HER_01858,3,train
PRE_02509,CONTAINS,HER_01883,5,train
PRE_02509,CONTAINS,HER_01971,2,train
HER_02060,HAS_EFFECT,EFF_01397,2,train
HER_01854,HAS_EFFECT,EFF_01397,2,train
HER_01860,HAS_EFFECT,EFF_01397,2,train
HER_01922,HAS_EFFECT,EFF_01397,2,train
HER_01874,HAS_EFFECT,EFF_01397,2,train
HER_01858,HAS_EFFECT,EFF_01397,2,train
HER_01883,HAS_EFFECT,EFF_01397,2,test
HER_01971,HAS_EFFECT,EFF_01397,2,test
PRE_02591,CONTAINS,HER_02272,2,valid
PRE_02591,CONTAINS,HER_01895,2,train
PRE_02591,CONTAINS,HER_01963,2,train
HER_02272,HAS_EFFECT,EFF_01267,2,train
HER_01895,HAS_EFFECT,EFF_01267,6,test
HER_01963,HAS_EFFECT,EFF_01267,8,train
CAU_00181,CAUSES,SYM_03647,2,train
HER_01901,HAS_EFFECT,EFF_01337,2,train
HER_01901,HAS_EFFECT,EFF_01357,2,train
HER_02223,HAS_EFFECT,EFF_01337,2,train
HER_02223,HAS_EFFECT,EFF_01357,2,train
HER_02104,HAS_EFFECT,EFF_01337,2,train
HER_02104,HAS_EFFECT,EFF_01357,2,train
HER_01883,HAS_EFFECT,EFF_01337,2,train
HER_01883,HAS_EFFECT,EFF_01357,2,test
HER_02064,HAS_EFFECT,EFF_01337,2,train
HER_02064,HAS_EFFECT,EFF_01357,2,train
HER_01901,RELIEVES,SYM_03647,2,train
HER_02223,RELIEVES,SYM_03647,2,train
HER_02104,RELIEVES,SYM_03647,2,train
HER_01883,RELIEVES,SYM_03647,2,valid
HER_02064,RELIEVES,SYM_03647,2,train
HER_01876,HAS_EFFECT,EFF_01377,2,train
HER_01879,HAS_EFFECT,EFF_01377,2,train
HER_01856,HAS_EFFECT,EFF_01377,2,train
HER_01893,HAS_EFFECT,EFF_01377,2,train
HER_01912,RELIEVES,SYM_03553,2,train
HER_01893,RELIEVES,SYM_03553,2,train
HER_01903,HAS_EFFECT,EFF_01268,2,train
HER_01855,HAS_EFFECT,EFF_01268,6,train
PRE_02887,CONTAINS,HER_01870,2,train
PRE_02887,CONTAINS,HER_01942,2,train
PRE_02887,CONTAINS,HER_01995,2,train
PRE_02887,CONTAINS,HER_02000,2,train
PRE_02887,CONTAINS,HER_01921,2,test
PRE_02582,CONTAINS,HER_02074,2,train
PRE_02582,CONTAINS,HER_01870,2,train
PRE_02516,CONTAINS,HER_01857,9,train
PRE_02516,CONTAINS,HER_01900,5,train
PRE_02516,CONTAINS,HER_01862,10,train
PRE_02516,CONTAINS,HER_01854,7,test
PRE_02516,CONTAINS,HER_01855,10,train
PRE_02516,CONTAINS,HER_01879,8,train
PRE_02516,CONTAINS,HER_01915,4,train
PRE_02516,CONTAINS,HER_01864,6,train
PRE_02505,CONTAINS,HER_01857,2,train
PRE_02505,CONTAINS,HER_01913,7,train
PRE_02505,CONTAINS,HER_01862,6,test
PRE_02505,CONTAINS,HER_01855,6,test
PRE_02505,CONTAINS,HER_01860,3,train
PRE_02505,CONTAINS,HER_01864,4,train
PRE_02481,CONTAINS,HER_01900,2,train
PRE_02481,CONTAINS,HER_01913,3,train
PRE_02481,CONTAINS,HER_01860,3,train
PRE_02481,CONTAINS,HER_01915,3,train
PRE_02481,CONTAINS,HER_01864,10,train
HER_01857,HAS_EFFECT,EFF_01266,6,test
HER_01913,HAS_EFFECT,EFF_01266,6,train
HER_01862,HAS_EFFECT,EFF_01266,13,test
HER_01854,HAS_EFFECT,EFF_01266,6,valid
HER_01855,HAS_EFFECT,EFF_01266,10,train
HER_01860,HAS_EFFECT,EFF_01266,2,train
HER_01879,HAS_EFFECT,EFF_01266,6,test
HER_01915,HAS_EFFECT,EFF_01266,3,train
HER_01864,HAS_EFFECT,EFF_01266,5,valid
HER_01977,HAS_EFFECT,EFF_01266,3,train
HER_01855,RELIEVES,SYM_04507,2,train
HER_01898,RELIEVES,SYM_04507,2,train
PRE_02481,CONTAINS,HER_01868,3,train
HER_01857,HAS_EFFECT,EFF_01255,26,train
HER_01857,HAS_EFFECT,EFF_01268,6,train
HER_01857,HAS_EFFECT,EFF_01254,35,train
HER_01868,HAS_EFFECT,EFF_01255,3,train
HER_01868,HAS_EFFECT,EFF_01268,2,train
HER_01868,HAS_EFFECT,EFF_01254,9,train
HER_01900,HAS_EFFECT,EFF_01255,2,valid
HER_01900,HAS_EFFECT,EFF_01268,3,train
HER_01900,HAS_EFFECT,EFF_01254,5,train
HER_01862,HAS_EFFECT,EFF_01255,24,valid
HER_01862,HAS_EFFECT,EFF_01268,4,train
HER_01862,HAS_EFFECT,EFF_01254,19,test
HER_01854,HAS_EFFECT,EFF_01255,21,valid
HER_01854,HAS_EFFECT,EFF_01254,22,train
HER_01855,HAS_EFFECT,EFF_01255,29,train
HER_01855,HAS_EFFECT,EFF_01254,38,train
HER_01879,HAS_EFFECT,EFF_01255,20,train
HER_01879,HAS_EFFECT,EFF_01268,4,train
HER_01879,HAS_EFFECT,EFF_01254,26,train
HER_01864,HAS_EFFECT,EFF_01255,15,train
HER_01864,HAS_EFFECT,EFF_01268,3,train
HER_01864,HAS_EFFECT,EFF_01254,25,train
HER_01876,HAS_EFFECT,EFF_01363,3,train
PRE_02676,CONTAINS,HER_01857,2,test
PRE_02676,CONTAINS,HER_01880,2,valid
PRE_02676,CONTAINS,HER_01855,2,train
PRE_02676,CONTAINS,HER_01873,2,train
PRE_02676,CONTAINS,HER_01930,2,train
HER_01857,HAS_EFFECT,EFF_01391,2,train
HER_01862,HAS_EFFECT,EFF_01391,2,train
HER_01854,HAS_EFFECT,EFF_01391,2,train
HER_01855,HAS_EFFECT,EFF_01391,2,train
HER_01873,HAS_EFFECT,EFF_01391,2,train
HER_01912,HAS_EFFECT,EFF_01391,2,train
HER_01930,HAS_EFFECT,EFF_01391,2,train
PRE_02606,CONTAINS,HER_01915,2,train
PRE_02606,CONTAINS,HER_01887,4,valid
PRE_02606,CONTAINS,HER_02019,2,train
PRE_02606,CONTAINS,HER_01854,2,train
PRE_02606,CONTAINS,HER_01916,3,train
PRE_02606,CONTAINS,HER_01855,4,train
PRE_02606,CONTAINS,HER_02083,2,train
PRE_02606,CONTAINS,HER_01872,2,train
PRE_02606,CONTAINS,HER_01861,4,train
PRE_02606,CONTAINS,HER_01869,3,train
PRE_02606,CONTAINS,HER_01864,4,train
PRE_02606,CONTAINS,HER_01987,2,train
PRE_02606,CONTAINS,HER_01931,3,valid
PRE_02606,TREATS,SYM_03444,2,train
HER_01858,HAS_EFFECT,EFF_01253,50,train
HER_01915,HAS_EFFECT,EFF_01253,13,train
HER_01887,HAS_EFFECT,EFF_01253,22,train
HER_02019,HAS_EFFECT,EFF_01253,2,test
HER_01857,HAS_EFFECT,EFF_01253,16,train
HER_01854,HAS_EFFECT,EFF_01253,49,train
HER_01916,HAS_EFFECT,EFF_01253,11,train
HER_01855,HAS_EFFECT,EFF_01253,39,train
HER_01860,HAS_EFFECT,EFF_01253,23,train
HER_02083,HAS_EFFECT,EFF_01253,3,train
HER_01952,HAS_EFFECT,EFF_01253,5,train
HER_01872,HAS_EFFECT,EFF_01253,38,train
HER_01861,HAS_EFFECT,EFF_01253,37,train
HER_01869,HAS_EFFECT,EFF_01253,37,train
HER_01864,HAS_EFFECT,EFF_01253,19,train
HER_01987,HAS_EFFECT,EFF_01253,4,train
HER_01931,HAS_EFFECT,EFF_01253,7,train
HER_01858,RELIEVES,SYM_03444,11,train
HER_01915,RELIEVES,SYM_03444,3,train
HER_01887,RELIEVES,SYM_03444,9,valid
HER_02019,RELIEVES,SYM_03444,2,test
HER_01857,RELIEVES,SYM_03444,8,train
HER_01854,RELIEVES,SYM_03444,9,train
HER_01916,RELIEVES,SYM_03444,4,train
HER_01855,RELIEVES,SYM_03444,12,valid
HER_01860,RELIEVES,SYM_03444,4,train
HER_02083,RELIEVES,SYM_03444,2,train
HER_01980,RELIEVES,SYM_03444,2,train
HER_01872,RELIEVES,SYM_03444,9,train
HER_01861,RELIEVES,SYM_03444,10,test
HER_01869,RELIEVES,SYM_03444,19,train
HER_01864,RELIEVES,SYM_03444,5,train
HER_01987,RELIEVES,SYM_03444,3,train
HER_01931,RELIEVES,SYM_03444,3,train
CAU_00012,CAUSES,SYM_04079,2,train
PRE_02491,CONTAINS,HER_01862,4,train
PRE_02491,CONTAINS,HER_02070,2,train
PRE_02491,CONTAINS,HER_01946,2,train
PRE_02491,CONTAINS,HER_01857,4,valid
PRE_02491,CONTAINS,HER_01854,4,valid
PRE_02491,CONTAINS,HER_01855,3,train
PRE_02491,CONTAINS,HER_01860,2,test
PRE_02491,CONTAINS,HER_01903,3,train
PRE_02491,CONTAINS,HER_01894,3,train
PRE_02491,CONTAINS,HER_01980,4,test
PRE_02491,CONTAINS,HER_01874,3,train
PRE_02491,CONTAINS,HER_01879,4,train
PRE_02491,CONTAINS,HER_01856,2,train
PRE_02491,CONTAINS,HER_01864,3,train
PRE_02491,CONTAINS,HER_01867,3,train
HER_01939,HAS_EFFECT,EFF_01255,5,train
HER_01862,HAS_EFFECT,EFF_01264,6,train
HER_01862,HAS_EFFECT,EFF_01280,6,train
HER_02070,HAS_EFFECT,EFF_01280,3,train
HER_01946,HAS_EFFECT,EFF_01255,4,train
HER_01946,HAS_EFFECT,EFF_01280,2,train
HER_02115,HAS_EFFECT,EFF_01255,2,train
HER_02096,HAS_EFFECT,EFF_01255,2,train
HER_02096,HAS_EFFECT,EFF_01280,2,train
HER_01857,HAS_EFFECT,EFF_01264,10,train
HER_01857,HAS_EFFECT,EFF_01280,4,train
HER_01875,HAS_EFFECT,EFF_01264,3,train
HER_01875,HAS_EFFECT,EFF_01255,15,test
HER_01875,HAS_EFFECT,EFF_01280,2,test
HER_01928,HAS_EFFECT,EFF_01264,3,train
HER_01928,HAS_EFFECT,EFF_01255,4,train
HER_01928,HAS_EFFECT,EFF_01280,2,train
HER_01975,HAS_EFFECT,EFF_01255,5,train
HER_01932,HAS_EFFECT,EFF_01255,2,train
HER_01854,HAS_EFFECT,EFF_01264,9,train
HER_01854,HAS_EFFECT,EFF_01280,4,train
HER_01855,HAS_EFFECT,EFF_01264,6,train
HER_01855,HAS_EFFECT,EFF_01280,5,train
HER_01860,HAS_EFFECT,EFF_01264,6,train
HER_01860,HAS_EFFECT,EFF_01255,11,train
HER_01977,HAS_EFFECT,EFF_01255,3,train
HER_01903,HAS_EFFECT,EFF_01255,6,train
HER_01903,HAS_EFFECT,EFF_01280,5,train
HER_01894,HAS_EFFECT,EFF_01264,3,train
HER_01894,HAS_EFFECT,EFF_01255,7,train
HER_01894,HAS_EFFECT,EFF_01280,2,test
HER_01980,HAS_EFFECT,EFF_01255,4,test
HER_01980,HAS_EFFECT,EFF_01280,5,test
HER_01910,HAS_EFFECT,EFF_01255,3,valid
HER_01910,HAS_EFFECT,EFF_01280,3,train
HER_01874,HAS_EFFECT,EFF_01264,2,train
HER_01874,HAS_EFFECT,EFF_01255,7,train
HER_01879,HAS_EFFECT,EFF_01264,2,train
HER_01879,HAS_EFFECT,EFF_01280,4,train
HER_01856,HAS_EFFECT,EFF_01264,13,train
HER_01856,HAS_EFFECT,EFF_01255,20,train
HER_01856,HAS_EFFECT,EFF_01280,2,train
HER_01864,HAS_EFFECT,EFF_01264,6,train
HER_01864,HAS_EFFECT,EFF_01280,3,train
HER_01927,HAS_EFFECT,EFF_01255,3,train
HER_01913,HAS_EFFECT,EFF_01255,5,train
HER_01913,HAS_EFFECT,EFF_01280,3,valid
HER_02105,HAS_EFFECT,EFF_01255,3,train
HER_02105,HAS_EFFECT,EFF_01280,2,train
HER_02095,HAS_EFFECT,EFF_01255,3,test
HER_02095,HAS_EFFECT,EFF_01280,4,train
HER_01989,HAS_EFFECT,EFF_01255,2,train
HER_02026,HAS_EFFECT,EFF_01264,2,train
HER_02026,HAS_EFFECT,EFF_01255,3,train
HER_02026,HAS_EFFECT,EFF_01280,3,valid
HER_01867,HAS_EFFECT,EFF_01264,2,train
HER_01867,HAS_EFFECT,EFF_01255,7,valid
HER_01867,HAS_EFFECT,EFF_01280,6,valid
HER_01911,HAS_EFFECT,EFF_01264,2,test
HER_01911,HAS_EFFECT,EFF_01255,9,test
HER_01911,HAS_EFFECT,EFF_01280,4,test
HER_01855,RELIEVES,SYM_04079,2,train
HER_01903,RELIEVES,SYM_04079,2,train
HER_01980,RELIEVES,SYM_04079,2,train
HER_01913,RELIEVES,SYM_04079,2,valid
HER_02095,RELIEVES,SYM_04079,2,valid
HER_02026,RELIEVES,SYM_04079,2,train
HER_01867,RELIEVES,SYM_04079,2,train
HER_01911,RELIEVES,SYM_04079,2,valid
HER_01880,HAS_EFFECT,EFF_01255,9,train
HER_01891,HAS_EFFECT,EFF_01255,5,train
HER_01891,HAS_EFFECT,EFF_01279,4,train
HER_01863,HAS_EFFECT,EFF_01255,12,train
HER_02235,HAS_EFFECT,EFF_01280,3,train
HER_01855,HAS_EFFECT,EFF_01279,5,train
HER_01859,HAS_EFFECT,EFF_01255,12,train
HER_01859,HAS_EFFECT,EFF_01279,8,valid
HER_01931,HAS_EFFECT,EFF_01255,4,train
HER_01931,HAS_EFFECT,EFF_01280,2,train
HER_02036,HAS_EFFECT,EFF_01255,4,train
HER_02036,HAS_EFFECT,EFF_01280,2,train
PRE_02500,CONTAINS,HER_01886,9,test
PRE_02500,CONTAINS,HER_02031,3,train
PRE_02500,CONTAINS,HER_02069,2,train
PRE_02500,CONTAINS,HER_01891,3,train
PRE_02500,CONTAINS,HER_02016,2,test
PRE_02500,CONTAINS,HER_02139,2,train
PRE_02500,CONTAINS,HER_01864,5,test
PRE_02500,CONTAINS,HER_02034,2,train
HER_01915,HAS_EFFECT,EFF_01257,5,train
HER_01886,HAS_EFFECT,EFF_01257,17,test
HER_02069,HAS_EFFECT,EFF_01257,5,train
HER_01891,HAS_EFFECT,EFF_01257,9,train
HER_02016,HAS_EFFECT,EFF_01257,3,train
HER_02139,HAS_EFFECT,EFF_01257,2,test
HER_02003,HAS_EFFECT,EFF_01257,4,train
HER_01864,HAS_EFFECT,EFF_01257,13,train
HER_02205,HAS_EFFECT,EFF_01257,2,train
HER_02034,HAS_EFFECT,EFF_01257,4,valid
HER_01871,RELIEVES,SYM_03692,2,valid
HER_01886,RELIEVES,SYM_03692,2,train
HER_01877,RELIEVES,SYM_03692,2,train
HER_01897,RELIEVES,SYM_03692,3,train
HER_01859,RELIEVES,SYM_03692,2,valid
HER_01874,RELIEVES,SYM_03807,2,train
HER_01856,RELIEVES,SYM_03692,3,train
HER_01866,RELIEVES,SYM_03692,2,train
HER_02205,RELIEVES,SYM_03692,2,train
HER_01880,HAS_EFFECT,EFF_01259,2,train
HER_02052,HAS_EFFECT,EFF_01259,2,train
HER_01928,HAS_EFFECT,EFF_01259,2,train
HER_01862,HAS_EFFECT,EFF_01259,9,train
HER_01854,HAS_EFFECT,EFF_01259,3,test
HER_01856,HAS_EFFECT,EFF_01259,9,train
HER_01970,HAS_EFFECT,EFF_01259,4,train
HER_01883,HAS_EFFECT,EFF_01264,2,train
HER_01883,HAS_EFFECT,EFF_01259,2,valid
PRE_02505,CONTAINS,HER_01903,3,train
PRE_02505,CONTAINS,HER_01883,2,train
HER_01903,HAS_EFFECT,EFF_01266,4,train
HER_01980,HAS_EFFECT,EFF_01266,2,test
HER_02121,HAS_EFFECT,EFF_01266,3,train
HER_01931,HAS_EFFECT,EFF_01266,2,train
HER_01883,HAS_EFFECT,EFF_01266,2,train
